section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100029271,111220752,0.00898413,333.294,37098.1
100029271,111220560,0.0610129,146085.0,2394330.0
100029271,16225,0.00376945,2180.52,578473.0
100029271,17650,0.0203437,1245.15,61206.0
100029271,15708,0.00618761,624.388,100909.0
100029271,17603,1.77269,2271490.0,1281380.0
100029271,16927,0.496181,297400.0,599378.0
100029271,16897,0.0108046,551.087,51005.0
100029271,15856,0.00530791,11770.4,2217520.0
100029271,17438,0.00188094,240.767,128004.0
100029271,17107,0.00198063,666.95,336737.0
100029271,112892319,0.0495582,3033.14,61203.6
100029271,16695,0.0713954,52340.3,733105.0
100029271,16800,0.00318786,176.019,55215.5
100029271,17515,0.00661669,66.0165,9977.28
100029271,16754,0.0226976,13625.0,600287.0
100029271,16669,0.00875985,15704.6,1792800.0
100029271,16967,0.00414769,6424.33,1548890.0
100029271,16531,0.00484923,41.8242,8624.91
100029271,111220924,1.14616,35000.9,30537.6
100029271,15930,0.0437407,40171.5,918402.0
100029271,15922,0.0448211,3695.21,82443.5
100029271,17326,0.0072024,380.044,52766.3
100029271,111220910,0.0256191,606.388,23669.3
100029271,17514,0.00304277,1376.98,452541.0
100029271,15759,0.00267919,107.987,40305.9
100029271,17549,0.321225,269668.0,839501.0
100029271,16507,0.0869403,6196.81,71276.6
100029271,17230,0.00443437,234.681,52923.2
100029271,17512,0.00304277,1376.98,452541.0
100029271,16377,0.145183,34618.3,238446.0
100029271,17286,0.114755,8194.33,71407.0
100029271,16488,0.00863468,256.613,29718.9
100029271,16542,0.00354586,53.7062,15146.1
100029271,17570,0.00867978,956.836,110237.0
100029271,111220688,0.000894125,50.6742,56674.6
100029271,17295,0.0928516,945.165,10179.3
100029271,17431,0.0378205,5994.11,158488.0
100029271,15776,0.0546867,9649.57,176452.0
100029271,16259,0.00164124,349.532,212968.0
100029271,16786,0.0691887,1443.55,20864.0
100029271,17353,0.0397497,91110.2,2292100.0
100029271,15917,0.0340613,10403.5,305434.0
100029271,16324,0.0025702,94.0278,36583.9
100029271,17032,0.0120705,411.37,34080.6
100029271,17145,0.0168507,7210.48,427904.0
100029271,16567,0.0282899,2013.66,71179.4
100029271,17402,0.0252956,21396.2,845845.0
100029271,15590,0.00522378,261.177,49997.7
100029271,17451,0.00251363,1221.6,485991.0
100029271,16889,0.0345605,9270.88,268251.0
100029271,15684,0.0891837,120025.0,1345820.0
100029271,17299,0.0358796,1148.29,32003.8
100029271,17135,0.00382644,70.6998,18476.6
100029271,17631,0.0147517,3051.44,206854.0
100029271,15767,0.00654019,650.45,99454.3
100029271,111220854,0.121249,1189.31,9808.84
100029271,16509,0.038031,134980.0,3549200.0
100029271,16660,0.0433891,4409.02,101616.0
100029271,15928,0.0417809,41839.5,1001400.0
100029271,16623,0.0117952,10708.6,907879.0
100029271,16877,0.0218053,10311.6,472897.0
100029271,17478,0.0369791,37604.5,1016910.0
100029271,17597,6.59256,67250.7,10201.0
100029271,15608,0.0040589,33.6493,8290.27
100029271,111220926,3.39738,276654.0,81431.7
100029271,15918,0.0121447,649.749,53500.5
100029271,16602,0.00153951,217.514,141288.0
100029271,15974,0.0106174,404.483,38096.2
100029271,16396,0.13756,275566.0,2003240.0
100029271,16578,0.0140081,13651.1,974511.0
100029271,15920,0.0345419,2835.86,82098.9
100029271,16277,0.00221441,166.106,75011.4
100029271,16314,0.0898812,73734.6,820356.0
100029271,15867,0.00444608,1891.43,425416.0
100029271,17219,0.0322772,1313.96,40708.6
100029271,111220734,0.00703006,123.356,17546.9
100029271,16893,0.0348717,5135.44,147267.0
100029271,111220728,0.00276828,82.141,29672.2
100029271,112892327,0.00755856,77.1049,10201.0
100029271,16235,0.00188448,503.594,267232.0
100029271,112892355,0.0415178,1267.16,30520.9
100029271,15979,0.0343236,17134.3,499200.0
100029271,17225,0.523087,15743.1,30096.5
100029271,17354,1.01688,51508.0,50652.8
100029271,17412,0.0023351,214.162,91714.6
100029271,16811,0.0567663,1731.72,30506.0
100029271,15773,0.003439,68.6533,19963.2
100029271,15932,0.0516202,30844.7,597532.0
100029271,17348,0.00534996,654.899,122412.0
100029271,111220934,1.0291,86933.5,84475.2
100029271,111220632,0.0040253,737.942,183326.0
100029271,17375,0.0138257,1606.35,116185.0
100029271,111220884,0.00437032,308.934,70689.0
100029271,15738,0.0504211,1361120.0,26995100.0
100029271,16732,0.0422347,11844.3,280441.0
100029271,15663,0.0274823,1747.56,63588.7
100029271,111220628,0.0426941,14714.3,344644.0
100029271,111220828,0.0274554,1108.26,40365.8
100029271,17461,0.023206,472.451,20359.0
100029271,114403715,0.0687623,699.563,10173.6
100029271,15768,0.0108241,430.223,39746.7
100029271,17092,0.0332508,113375.0,3409690.0
100029271,16951,0.164155,17055.5,103898.0
100029271,16236,0.000238123,4.17165,17518.9
100029271,16670,0.0137843,4273.66,310039.0
100029271,17063,0.00105977,88.7689,83762.3
100029271,15587,0.00618679,1813.99,293204.0
100029271,16584,0.0276913,4688.27,169305.0
100029271,17599,0.55223,36745.7,66540.6
100029271,17623,0.330269,62302.0,188641.0
100029271,17321,0.0072024,380.044,52766.3
100029271,17335,0.00792673,702.243,88591.8
100029271,17433,0.0135215,1737.94,128532.0
100029271,17081,0.00749785,3742.63,499160.0
100029271,16890,0.0744048,3009.09,40442.1
100029271,16866,0.00474736,168.609,35516.4
100029271,15775,0.615164,18024.1,29299.7
100029271,15744,0.033501,4769.98,142383.0
100029271,16207,0.00315309,608.059,192845.0
100029271,112892441,0.00455402,185.822,40804.0
100029271,15853,0.00693489,24825.1,3579740.0
100029271,16490,0.00922317,181.623,19692.0
100029271,111220800,0.0409952,627.756,15312.9
100029271,112892317,0.0755083,6932.34,91809.0
100029271,17635,0.00733805,374.277,51005.0
100029271,15654,0.0170341,483.898,28407.6
100029271,111220760,0.0942739,5952.98,63145.6
100029271,16651,0.0423263,465718.0,11003000.0
100029271,17694,0.00982649,499.219,50803.4
100029271,111220906,0.401167,16306.9,40648.7
100029271,15626,0.0066575,1161.58,174477.0
100029271,17340,0.00777422,5551.34,714070.0
100029271,15911,0.0198882,1233.37,62015.3
100029271,16371,0.0345429,700.632,20283.0
100029271,16876,0.0218053,10311.6,472897.0
100029271,16522,0.0120513,117.876,9781.18
100029271,17425,0.0783914,1599.34,20402.0
100029271,17160,0.0295899,603.694,20402.0
100029271,17207,0.0595171,19412.7,326170.0
100029271,16693,0.0702705,115570.0,1644650.0
100029271,17421,0.0339235,9312.93,274527.0
100029271,17724,0.010187,10390.7,1020000.0
100029271,16512,0.102074,23814.7,233307.0
100029271,16574,0.00286912,112.938,39363.4
100029271,16544,0.0403034,2909.83,72198.1
100029271,15593,0.00343282,445.906,129895.0
100029271,17132,0.0179487,3430.45,191125.0
100029271,17500,0.00497927,4275.57,858673.0
100029271,16513,0.0651007,7268.51,111650.0
100029271,111220656,0.00212946,252.468,118560.0
100029271,15818,0.0127297,104263.0,8190550.0
100029271,16390,0.148318,2065.47,13925.9
100029271,16550,0.0241957,237.423,9812.63
100029271,112892353,0.00459351,46.7971,10187.7
100029271,15580,0.0126153,128.688,10201.0
100029271,17674,0.248887,1248100.0,5014730.0
100029271,17485,0.027215,17049.7,626481.0
100029271,111220762,0.0267447,8713.86,325816.0
100029271,17361,0.0243705,9730.01,399253.0
100029271,112892371,0.0890447,4538.38,50967.4
100029271,15786,0.000326025,6.21484,19062.4
100029271,16264,0.00164124,349.532,212968.0
100029271,16654,0.0723725,11787.3,162870.0
100029271,15868,0.00444608,1891.43,425416.0
100029271,17403,0.151249,18460.7,122056.0
100029271,16774,0.0124059,1188.3,95785.5
100029271,15625,0.045158,4075.62,90252.4
100029271,17538,0.429375,957544.0,2230090.0
100029271,16605,0.00319971,118.024,36885.7
100029271,16614,0.00124648,11.4704,9202.3
100029271,16899,0.0104002,424.372,40804.0
100029271,17562,0.0368627,24925.5,676172.0
100029271,112892361,0.085936,873.679,10166.6
100029271,16625,0.010127,413.224,40804.0
100029271,16492,0.00411369,965.852,234790.0
100029271,17124,0.0029979,38.8041,12943.8
100029271,17557,0.263484,5320.38,20192.5
100029271,17526,0.0103618,422.779,40801.9
100029271,17267,0.0123316,349.73,28360.5
100029271,17542,0.833197,41822.5,50195.2
100029271,16548,0.0329339,14351.1,435755.0
100029271,15576,0.0130689,6288.38,481173.0
100029271,16618,0.00277714,427.993,154113.0
100029271,16201,0.129197,6212.48,48085.4
100029271,16375,0.0944465,409277.0,4333430.0
100029271,17273,0.0480295,4548.61,94704.5
100029271,17304,0.0418863,22976.1,548534.0
100029271,15870,0.0046781,1814.21,387808.0
100029271,15751,0.0165064,190106.0,11517100.0
100029271,16309,0.0498258,199354.0,4001010.0
100029271,111220754,0.0464121,16187.9,348787.0
100029271,17401,0.018914,768.101,40610.2
100029271,15601,0.0231873,848.411,36589.4
100029271,16455,0.0211359,5780.68,273500.0
100029271,16916,0.664184,166994.0,251427.0
100029271,111220904,0.0354045,15488.9,437484.0
100029271,111220564,0.23558,246760.0,1047460.0
100029271,15668,0.0224849,1372.97,61062.1
100029271,16306,0.373686,11399.3,30505.0
100029271,114403727,0.0687623,699.563,10173.6
100029271,15810,0.119971,21010.1,175126.0
100029271,15799,0.00974377,7581.62,778099.0
100029271,17093,0.0190453,30821.6,1618330.0
100029271,15600,0.0502044,511.045,10179.3
100029271,111220554,0.0411679,196934.0,4783670.0
100029271,16658,0.0417087,441933.0,10595700.0
100029271,15929,0.0200956,1667.93,82999.7
100029271,111220724,0.0221688,1580.88,71310.8
100029271,15602,0.00937432,169.945,18128.8
100029271,16345,0.00393774,2149.01,545748.0
100029271,16990,0.00313806,1670.99,532491.0
100029271,16212,0.00303599,3125.46,1029470.0
100029271,16461,0.0345935,4226.72,122182.0
100029271,111220720,0.000534804,42.0359,78600.6
100029271,112892293,0.06465,657.925,10176.7
100029271,17712,0.00849409,26110.0,3073900.0
100029271,17620,0.198059,120670.0,609261.0
100029271,17639,0.29921,12209.0,40804.0
100029271,15629,0.00382389,420.7,110019.0
100029271,17679,0.102312,170463.0,1666110.0
100029271,15970,0.0228482,1087.32,47589.0
100029271,17652,3.04384,155206.0,50990.0
100029271,17170,0.00480086,1709.14,356008.0
100029271,17628,0.0650709,7808.92,120006.0
100029271,112892419,0.0396337,404.303,10201.0
100029271,16610,0.0011493,23.302,20274.8
100029271,17440,0.00188094,240.767,128004.0
100029271,15783,0.00100205,19.8196,19779.0
100029271,17666,0.258723,2057190.0,7951340.0
100029271,111220552,0.0208668,55664.0,2667580.0
100029271,16994,0.00535827,2842.3,530452.0
100029271,17298,0.0266936,13297.7,498163.0
100029271,17368,0.00739277,3450.97,466804.0
100029271,111220570,0.248122,246298.0,992649.0
100029271,16294,0.0813327,35373.2,434921.0
100029271,17400,0.0250032,22164.3,886456.0
100029271,111220746,0.0992271,5006.09,50450.8
100029271,112892311,0.00453349,1942.56,428491.0
100029271,15632,0.0186894,481.38,25756.9
100029271,15828,0.0031226,2130.22,682196.0
100029271,16821,0.111975,1142.26,10201.0
100029271,16352,0.0253152,20032.0,791302.0
100029271,16476,0.00551136,1248.86,226597.0
100029271,15720,0.000577829,4.06598,7036.65
100029271,16789,0.00135796,40.4228,29767.3
100029271,16808,0.199224,6056820.0,30402000.0
100029271,15693,0.0325677,17471.5,536467.0
100029271,15983,0.0366741,9315.07,253996.0
100029271,15577,0.0128764,4640.34,360375.0
100029271,16922,0.687636,279556.0,406547.0
100029271,17577,0.13275,14839.4,111785.0
100029271,17209,0.0699241,19243.8,275210.0
100029271,17605,1.17353,1348120.0,1148770.0
100029271,17584,0.0118306,241.367,20402.0
100029271,16671,0.00770926,11431.0,1482760.0
100029271,17472,0.00262617,160.578,61145.5
100029271,16546,0.0144234,584.975,40557.3
100029271,17277,0.0436773,16485.4,377437.0
100029271,16549,0.0466601,8444.87,180987.0
100029271,16813,0.0698083,116438.0,1667970.0
100029271,17182,0.0432525,28256.6,653295.0
100029271,17395,0.00424233,540.755,127467.0
100029271,15616,0.00370001,31.3182,8464.34
100029271,16659,0.040898,4985.94,121912.0
100029271,17053,0.00724513,6787.35,936816.0
100029271,111220852,0.0113941,3990.06,350187.0
100029271,15969,0.0398035,5755.32,144593.0
100029271,16913,0.0539911,11014.8,204012.0
100029271,17726,0.0353728,2523.56,71341.7
100029271,16356,0.0496417,3992.19,80420.0
100029271,16642,0.00882699,178.647,20238.7
100029271,17143,0.0156578,7338.35,468671.0
100029271,16615,0.00287781,586.436,203779.0
100029271,17197,0.0051593,96.5493,18713.6
100029271,17437,0.0112948,13498.0,1195060.0
100029271,16694,0.0768743,205697.0,2675760.0
100029271,16699,0.103231,90035.4,872177.0
100029271,16924,0.566104,973001.0,1718770.0
100029271,16722,0.0298712,3718.34,124479.0
100029271,17583,0.00482171,639.421,132613.0
100029271,16616,0.000789418,7.31139,9261.74
100029271,16742,0.0819671,17528.4,213847.0
100029271,17026,0.0907246,19044.1,209911.0
100029271,15748,0.033501,4769.98,142383.0
100029271,16790,0.058493,10970.4,187550.0
100029271,16938,0.298314,117484.0,393827.0
100029271,16596,0.0047195,786.991,166753.0
100029271,111220792,0.0559788,7555.83,134977.0
100029271,16535,0.191035,36521.5,191177.0
100029271,16562,0.00889763,299.788,33693.0
100029271,111220796,0.0094221,378.946,40218.9
100029271,17203,0.0102834,1621.36,157667.0
