section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100041493,17093,6.72684,34339400.0,5104840.0
100041493,17500,7.82921,18958500.0,2421510.0
100041493,16916,4.31921,716594.0,165909.0
100041493,17318,5.85333,17554100.0,2999000.0
100041493,15738,9.64878,3681310000.0,381531000.0
100041493,17380,7.22151,19573800.0,2710480.0
100041493,17353,7.64687,54867600.0,7175170.0
100041493,17651,5.39465,2065990.0,382970.0
100041493,16502,6.89656,723498.0,104907.0
100041493,17024,5.84304,584735.0,100074.0
100041493,17537,6.73566,471079.0,69938.0
100041493,17182,6.77755,19608600.0,2893160.0
100041493,16725,7.01569,26994400.0,3847730.0
100041493,16382,9.02155,311023000.0,34475600.0
100041493,17250,5.83666,24856700.0,4258730.0
100041493,15564,8.68508,5868640000.0,675715000.0
100041493,16809,7.01096,755748000.0,107795000.0
100041493,16309,7.14445,106706000.0,14935500.0
100041493,17157,5.42205,716057.0,132064.0
100041493,17620,5.37887,2161010.0,401760.0
100041493,16212,5.40898,29274400.0,5412190.0
100041493,16519,6.76625,53904500.0,7966670.0
100041493,16376,8.98505,312278000.0,34755300.0
100041493,17355,8.05131,34257300.0,4254880.0
100041493,17223,7.72618,35388700.0,4580360.0
100041493,16911,7.08077,247607.0,34969.0
100041493,17540,8.60065,37929700.0,4410100.0
100041493,16486,6.49454,25977800.0,3999940.0
100041493,16752,7.06589,27937300.0,3953830.0
100041493,16919,7.14693,558250000.0,78110400.0
100041493,17219,7.89665,3589790.0,454597.0
100041493,16308,7.98394,539576000.0,67582600.0
100041493,15666,4.39098,33727500.0,7681080.0
100041493,17222,4.68023,846352.0,180835.0
100041493,15739,9.77687,3617190000.0,369975000.0
100041493,17692,3.3238,116230.0,34969.0
100041493,15576,5.46896,15209000.0,2780960.0
100041493,16352,6.04364,27592200.0,4565490.0
100041493,17155,8.83317,1853320.0,209814.0
100041493,17352,7.9289,244522000.0,30839300.0
100041493,17416,8.05089,61107900.0,7590210.0
100041493,17092,6.99515,82124000.0,11740100.0
100041493,17562,6.91835,8400500.0,1214240.0
100041493,17289,4.54208,1270660.0,279752.0
100041493,16658,9.00011,294642000.0,32737600.0
100041493,16211,5.54823,64116900.0,11556300.0
100041493,16651,8.91473,311487000.0,34940700.0
100041493,16641,6.82878,477591.0,69938.0
100041493,15623,4.88146,18104500.0,3708820.0
100041493,15622,4.5507,51831900.0,11389900.0
100041493,16313,7.64049,79017400.0,10341900.0
100041493,16754,7.173,27357500.0,3813960.0
100041493,16813,6.89148,26188100.0,3800070.0
100041493,17418,8.25448,40105700.0,4858660.0
100041493,17475,6.72767,941040.0,139876.0
100041493,16311,3.43017,96298.7,28074.0
100041493,17417,4.13274,144518.0,34969.0
100041493,16310,7.62909,79113700.0,10370000.0
100041493,17091,7.93794,832746.0,104907.0
100041493,17351,5.35827,1124240.0,209814.0
100041493,17596,7.3618,21702300.0,2947960.0
100041493,17290,7.09233,57973400.0,8174090.0
100041493,17354,4.57478,319951.0,69938.0
100041493,17653,5.60274,1949760.0,348001.0
100041493,16353,6.03086,26901200.0,4460590.0
100041493,16510,6.71457,56310400.0,8386300.0
100041493,16791,6.73588,8874670.0,1317520.0
100041493,17415,5.12275,716550.0,139876.0
100041493,17094,3.99697,478690.0,119763.0
100041493,16649,8.51782,375293000.0,44059800.0
100041493,17095,7.35184,18128800.0,2465890.0
100041493,16306,6.10674,213547.0,34969.0
100041493,17221,6.70587,62362400.0,9299670.0
100041493,15903,12.7778,2590030000.0,202697000.0
100041493,16001,13.577,2129790000.0,156867000.0
100041493,16114,10.0424,460241000.0,45829800.0
100041493,17053,6.10693,15274100.0,2501110.0
100041493,15568,4.72855,67669000.0,14310700.0
100041493,15750,9.79904,3602370000.0,367625000.0
100041493,16811,6.07538,38241000.0,6294420.0
100041493,17022,7.01749,2699340.0,384659.0
100041493,17291,5.07069,702218.0,138486.0
100041493,15566,9.25405,4288550000.0,463424000.0
100041493,16375,8.72801,338256000.0,38755300.0
100041493,16509,6.81073,94613800.0,13891900.0
100041493,17595,4.12498,144242.0,34967.9
100041493,16377,4.48674,1255170.0,279752.0
100041493,15567,9.4709,3748980000.0,395842000.0
100041493,17156,7.20158,47784600.0,6635300.0
100041493,15740,6.30675,14818100.0,2349550.0
100041493,17023,6.78297,64412500.0,9496200.0
100041493,15751,5.828,281998000.0,48386700.0
100041493,16790,6.73588,8874670.0,1317520.0
100041493,16247,5.66839,34629000.0,6109130.0
100041493,16967,6.46119,37662500.0,5829030.0
100041493,17478,8.22876,40939600.0,4975190.0
100041493,16726,7.01569,26994400.0,3847730.0
100041493,16915,7.09348,599328000.0,84490000.0
100041493,16650,8.72635,338481000.0,38788400.0
100041493,16876,7.42764,27330500.0,3679560.0
100041493,16808,7.16557,1202730000.0,167848000.0
100041493,15818,5.828,281998000.0,48386700.0
100041493,17123,6.00968,13878600.0,2309370.0
100041493,16511,5.73337,2405880.0,419628.0
100041493,16751,6.9834,36812000.0,5271350.0
100041493,17538,8.21205,46474500.0,5659300.0
100041493,16368,6.58704,691027.0,104907.0
100041493,16810,6.66283,92007200.0,13809000.0
100041493,16623,6.9572,38303500.0,5505590.0
100041493,17292,7.99554,38592800.0,4826790.0
100041493,17158,7.56469,23870200.0,3155480.0
100041493,16487,6.48371,25254300.0,3895030.0
100041493,17220,6.88665,120336000.0,17473800.0
100041493,17476,8.0852,60369200.0,7466630.0
100041493,16652,7.64598,16844400.0,2203050.0
100041493,17598,7.67468,19541300.0,2546200.0
100041493,15570,4.49055,628120.0,139876.0
100041493,17025,7.028,47720900.0,6790110.0
100041493,15569,5.4221,15837100.0,2920840.0
100041493,16624,6.95885,37825900.0,5435650.0
100041493,17437,7.78998,19916700.0,2556700.0
100041493,15565,8.68508,5868640000.0,675715000.0
100041493,16753,4.14542,579845.0,139876.0
