section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100053198,16817,19.6183,1117580.0,56965.9
100053198,111220726,12.778,179682.0,14061.8
100053198,16376,6.77461,42283900.0,6241520.0
100053198,16274,7.48995,1305150.0,174253.0
100053198,16993,13.1174,1786360.0,136182.0
100053198,17217,11.7636,778642.0,66190.5
100053198,17068,19.884,8960960.0,450661.0
100053198,16488,9.22965,270469.0,29304.4
100053198,16814,19.5516,6729510.0,344192.0
100053198,17188,16.5412,3165390.0,191364.0
100053198,17286,23.9885,1276040.0,53193.8
100053198,15861,9.26983,2638800.0,284665.0
100053198,16670,42.2668,3710680.0,87791.7
100053198,16879,17.1286,6031510.0,352131.0
100053198,17715,17.6441,5342740.0,302807.0
100053198,111220562,7.10134,1306360.0,183960.0
100053198,17177,23.3199,522248.0,22394.9
100053198,17432,13.917,155108.0,11145.2
100053198,112892413,29.9015,2946460.0,98539.1
100053198,16757,11.0192,1652290.0,149947.0
100053198,17419,9.32266,1692500.0,181547.0
100053198,16727,18.2441,2049480.0,112336.0
100053198,17614,17.9936,6826700.0,379396.0
100053198,17304,12.8628,8206440.0,637996.0
100053198,111220732,17.7384,556125.0,31351.4
100053198,16751,8.88545,12266500.0,1380510.0
100053198,17321,27.13,8804910.0,324545.0
100053198,17383,25.9858,12490500.0,480665.0
100053198,15835,5.35671,1094290.0,204285.0
100053198,15921,19.3971,6671540.0,343945.0
100053198,17209,11.7636,778642.0,66190.5
100053198,17449,28.3963,18944900.0,667159.0
100053198,17254,27.2348,1178840.0,43284.5
100053198,16564,7.29191,1699000.0,232998.0
100053198,17692,16.8982,19720400.0,1167010.0
100053198,16790,17.0054,3589850.0,211100.0
100053198,17252,24.019,348787.0,14521.3
100053198,15920,10.6807,4756230.0,445310.0
100053198,16119,17.441,1829290.0,104884.0
100053198,17223,15.1261,22017500.0,1455600.0
100053198,17395,31.5687,14561900.0,461278.0
100053198,16335,5.21575,1171360.0,224581.0
100053198,17025,15.1768,39666600.0,2613620.0
100053198,17220,19.6427,98169200.0,4997750.0
100053198,15669,25.3485,10750800.0,424120.0
100053198,15773,14.7994,383068.0,25884.0
100053198,15569,20.1863,21068100.0,1043680.0
100053198,16521,5.90619,306096.0,51826.3
100053198,16321,3.35696,19141.4,5702.01
