section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100052819,16414,22.981,2410870.0,104907.0
100052819,111220718,11.22,1841180.0,164098.0
100052819,111220896,11.6393,372709.0,32021.6
100052819,16183,23.0247,809903.0,35175.4
100052819,16383,20.9376,39537100.0,1888330.0
100052819,17460,16.6104,45516900.0,2740270.0
100052819,17309,21.3787,747591.0,34969.0
100052819,111220682,10.0656,2963320.0,294399.0
100052819,16072,31.1784,522062000.0,16744300.0
100052819,16709,19.9566,13259400.0,664411.0
100052819,16486,18.9902,71636500.0,3772280.0
100052819,17280,16.843,45940700.0,2727580.0
100052819,111220844,18.9606,10186200.0,537230.0
100052819,16991,17.3588,24887800.0,1433730.0
100052819,111220908,23.8431,18941500.0,794420.0
100052819,16297,19.6262,9608330.0,489566.0
100052819,15997,34.4249,56850200.0,1651420.0
100052819,16740,17.0675,4770590.0,279512.0
100052819,16467,21.0746,28716900.0,1362630.0
100052819,15767,16.9321,26052300.0,1538640.0
100052819,17551,24.3375,9360180.0,384599.0
100052819,16588,17.7557,6208980.0,349690.0
100052819,17257,15.9623,11162500.0,699303.0
100052819,17562,16.4796,69266600.0,4203160.0
100052819,17697,18.9444,662467.0,34969.0
100052819,15939,34.5711,71223200.0,2060200.0
100052819,16697,20.6424,120159000.0,5820990.0
100052819,15834,19.4484,221433000.0,11385700.0
100052819,15610,3.50252,244959.0,69938.0
100052819,17062,18.6388,12996400.0,697277.0
100052819,15815,28.0249,33320100.0,1188950.0
100052819,16809,12.3007,1638200000.0,133180000.0
100052819,111220788,18.4238,6172190.0,335013.0
100052819,16735,18.5068,28470400.0,1538380.0
100052819,111220724,18.5048,8691970.0,469714.0
100052819,15910,14.8713,34824400.0,2341720.0
100052819,17326,2.40181,562974.0,234396.0
100052819,16844,20.0128,31917700.0,1594860.0
100052819,17482,19.1747,5483070.0,285953.0
100052819,17378,17.6351,1832600.0,103918.0
100052819,15821,19.2465,177025000.0,9197740.0
100052819,16016,29.3284,1628060000.0,55511400.0
100052819,16668,21.3665,546480000.0,25576500.0
100052819,17364,19.5418,10801900.0,552755.0
100052819,17503,18.725,25588500.0,1366540.0
100052819,15761,17.4063,2434730.0,139876.0
100052819,15587,20.3115,49697500.0,2446760.0
100052819,15865,30.1673,30876800.0,1023520.0
100052819,15903,25.8533,8025310000.0,310418000.0
100052819,15684,13.3098,26529400.0,1993230.0
100052819,17363,19.3631,14765700.0,762569.0
100052819,16141,22.2378,180184000.0,8102590.0
100052819,15751,20.1834,1725640000.0,85498100.0
100052819,15701,9.634,5053370.0,524535.0
100052819,15806,21.3013,17132300.0,804287.0
100052819,16460,22.0541,10016700.0,454188.0
100052819,15631,22.3867,3131370.0,139876.0
100052819,16499,18.6412,4555960.0,244402.0
100052819,17640,15.9623,17303100.0,1084000.0
100052819,16803,17.2854,1204420.0,69678.5
100052819,17013,18.0546,8838930.0,489566.0
100052819,111220794,19.2274,10757000.0,559460.0
100052819,16358,20.4866,65723900.0,3208140.0
100052819,17660,23.8127,832705.0,34968.9
100052819,15691,2.68417,93862.9,34969.0
100052819,16841,9.62244,33532800.0,3484850.0
100052819,15677,19.9158,4875040.0,244783.0
100052819,16899,17.0364,33939300.0,1992160.0
100052819,17260,18.0697,1894260.0,104831.0
100052819,17149,18.8515,4614520.0,244783.0
100052819,17505,17.2107,601843.0,34969.0
100052819,111220728,21.4603,11107900.0,517600.0
100052819,17128,20.6654,722649.0,34969.0
100052819,17206,14.4048,1007440.0,69938.0
100052819,15589,20.3115,49697500.0,2446760.0
100052819,16026,33.1252,404890000.0,12223000.0
100052819,17659,23.8146,1665540.0,69937.6
100052819,16143,24.1682,53558400.0,2216070.0
100052819,16107,28.9931,211758000.0,7303720.0
100052819,17011,22.3464,2344290.0,104907.0
100052819,111220848,20.4707,10021800.0,489566.0
100052819,17424,23.2785,54687800.0,2349280.0
100052819,15935,31.8885,55836300.0,1750990.0
100052819,17053,18.1187,114027000.0,6293330.0
100052819,17560,20.1951,2824810.0,139876.0
100052819,15870,24.1197,33963300.0,1408110.0
100052819,16496,20.4075,1427260.0,69938.0
100052819,16889,16.2122,19275400.0,1188950.0
100052819,15793,22.8728,34393100.0,1503670.0
100052819,16479,19.9387,9761320.0,489566.0
100052819,16138,24.1052,13517100.0,560755.0
100052819,16723,20.1475,6552760.0,325239.0
100052819,16441,22.2126,10097800.0,454597.0
100052819,17273,10.8358,1515390.0,139850.0
100052819,17041,19.4427,15755400.0,810352.0
100052819,17596,18.867,96194800.0,5098580.0
100052819,15594,20.8298,728396.0,34969.0
100052819,17361,19.3631,14765700.0,762569.0
100052819,16764,17.5997,18740300.0,1064810.0
100052819,111220820,19.5418,10801900.0,552755.0
100052819,16910,18.5719,3247200.0,174845.0
100052819,17046,21.5549,1481910.0,68750.7
100052819,17205,14.4048,1007440.0,69938.0
100052819,15711,7.2105,1008580.0,139876.0
100052819,16471,20.4737,715944.0,34969.0
100052819,17109,20.3161,11382600.0,560274.0
100052819,16564,21.0135,13216000.0,628930.0
100052819,15681,7.36403,4120180.0,559501.0
100052819,15605,21.3438,8956480.0,419628.0
100052819,16663,17.3174,2422290.0,139876.0
100052819,17030,9.84102,3854770.0,391705.0
100052819,17725,9.556,1002460.0,104904.0
100052819,16010,29.2309,183672000.0,6283480.0
100052819,16738,15.9333,10025300.0,629202.0
100052819,17616,25.0712,5866770.0,234004.0
100052819,17264,11.9595,833073.0,69657.6
100052819,17292,16.9948,88307800.0,5196170.0
100052819,16548,20.1422,26476500.0,1314480.0
100052819,15952,32.4618,7008150.0,215889.0
100052819,16754,18.4821,52132000.0,2820680.0
100052819,15663,9.90518,3808110.0,384457.0
