section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100051791,17292,5.99209,10137300.0,1691790.0
100051791,17416,2.17141,5198720.0,2394170.0
100051791,17418,3.41083,4224920.0,1238680.0
100051791,16811,1.01607,19866.5,19552.3
100051791,16306,0.0852323,3370.92,39549.8
100051791,15564,1.68706,317297000.0,188077000.0
100051791,15622,0.278092,1542550.0,5546900.0
100051791,15570,0.156368,15524.3,99280.5
100051791,17692,0.175807,101521.0,577454.0
100051791,17123,0.541334,482831.0,891927.0
100051791,17562,0.179434,128840.0,718037.0
100051791,16624,0.0757939,175529.0,2315870.0
100051791,17091,0.391558,61835.0,157920.0
100051791,16809,2.75559,56965000.0,20672600.0
100051791,15566,1.61757,196852000.0,121696000.0
100051791,17022,0.09503,16878.2,177609.0
100051791,17417,4.24136,48619.4,11463.2
100051791,17023,4.04874,16485800.0,4071840.0
100051791,17354,0.627533,12188.1,19422.2
100051791,17053,4.30934,5423580.0,1258570.0
100051791,16519,0.377536,2091850.0,5540800.0
100051791,16308,1.81234,52346500.0,28883400.0
100051791,17353,4.069,10650700.0,2617530.0
100051791,17598,0.307588,333487.0,1084200.0
100051791,16808,2.61863,112751000.0,43057400.0
100051791,16652,0.355762,209935.0,590100.0
100051791,16382,3.5789,41520500.0,11601500.0
100051791,16376,3.69639,43876400.0,11870000.0
100051791,16650,0.363365,7232760.0,19905000.0
100051791,15818,2.69662,45064400.0,16711500.0
100051791,17318,1.60992,1868080.0,1160360.0
100051791,15750,1.75338,137085000.0,78183100.0
100051791,16754,0.0690194,95698.8,1386550.0
100051791,16651,0.386886,7147420.0,18474200.0
100051791,17355,6.33009,9170870.0,1448770.0
100051791,17538,0.360083,769056.0,2135770.0
100051791,17500,0.348997,363526.0,1041630.0
100051791,17352,1.68639,18802100.0,11149300.0
100051791,17095,3.08177,4939900.0,1602940.0
100051791,17223,6.35954,11960200.0,1880680.0
100051791,16813,0.351549,1133550.0,3224450.0
100051791,15568,0.295775,2438040.0,8242890.0
100051791,17025,3.98278,10450900.0,2624020.0
100051791,17596,0.252455,414287.0,1641030.0
100051791,15738,1.67988,142068000.0,84570000.0
100051791,16649,0.33856,7362130.0,21745400.0
100051791,17182,0.636485,549576.0,863455.0
100051791,16310,1.02168,5686200.0,5565520.0
100051791,15576,0.338878,879965.0,2596700.0
100051791,17221,3.88957,13426600.0,3451950.0
100051791,16791,0.0758004,29917.5,394688.0
100051791,16915,3.34804,39191900.0,11705900.0
100051791,16487,0.0795719,122525.0,1539800.0
100051791,17092,2.34252,11552000.0,4931420.0
100051791,17157,22.6769,774983.0,34174.9
100051791,16353,0.120458,177022.0,1469570.0
100051791,16509,0.297852,2478080.0,8319820.0
100051791,15666,0.216346,733493.0,3390370.0
100051791,15569,0.332157,895489.0,2695980.0
100051791,16742,0.0564773,10038.5,177744.0
100051791,17653,0.2301,230185.0,1000370.0
100051791,16752,0.0690194,95698.8,1386550.0
100051791,16114,5.60334,52147000.0,9306410.0
100051791,16486,0.0788704,124563.0,1579330.0
100051791,16967,0.497212,1093520.0,2199310.0
100051791,16368,0.0542881,4293.99,79096.4
100051791,17476,0.749451,1769290.0,2360780.0
100051791,17250,0.93323,1466360.0,1571270.0
100051791,17024,17.5383,549505.0,31331.8
100051791,17158,3.3462,4753180.0,1420470.0
100051791,16001,0.878948,22615900.0,25730600.0
100051791,16623,0.0744419,182697.0,2454220.0
100051791,16377,8.77244,2355800.0,268546.0
100051791,16658,0.387913,6937480.0,17884100.0
100051791,16510,0.391329,2295380.0,5865600.0
100051791,16641,0.0518086,7167.35,138343.0
100051791,16805,0.0633187,3749.96,59223.7
100051791,16751,0.0702901,129366.0,1840460.0
100051791,17219,0.421679,24975.0,59227.6
100051791,16725,0.0596487,85342.2,1430750.0
100051791,16352,0.117079,181316.0,1548670.0
100051791,15623,0.375167,809058.0,2156530.0
100051791,15567,1.55696,144506000.0,92812900.0
100051791,16916,1.17125,19687.0,16808.6
100051791,16911,0.0916996,21708.5,236735.0
100051791,17478,1.06566,1405760.0,1319140.0
100051791,16810,0.262986,1287260.0,4894780.0
100051791,16511,0.626628,203530.0,324802.0
100051791,16726,0.0600985,75303.7,1253000.0
100051791,16309,0.824763,5867520.0,7114190.0
100051791,16211,0.209646,1055550.0,5034890.0
100051791,17093,2.13354,5449270.0,2554100.0
100051791,17155,0.448073,26539.7,59230.7
100051791,17620,0.145106,80799.5,556831.0
100051791,15740,2.90494,3927530.0,1352020.0
100051791,16790,0.0741718,33667.4,453911.0
100051791,17220,4.03421,25432000.0,6304090.0
100051791,16247,0.159923,461859.0,2888000.0
100051791,16876,0.079299,112133.0,1414050.0
100051791,15751,2.69662,45064400.0,16711500.0
100051791,16375,3.2716,44000900.0,13449400.0
100051791,17290,4.20926,12005400.0,2852150.0
100051791,16313,1.02168,5686200.0,5565520.0
100051791,15565,1.68706,317297000.0,188077000.0
100051791,16212,0.280124,590316.0,2107340.0
100051791,16919,4.0873,38061800.0,9312220.0
100051791,17380,1.27698,1467680.0,1149330.0
100051791,17651,0.21023,331706.0,1577820.0
100051791,16502,0.0515477,2037.86,39533.4
100051791,17437,0.808705,925181.0,1144030.0
100051791,17540,0.451576,640216.0,1417740.0
100051791,15739,1.77295,141012000.0,79535100.0
100051791,17156,2.56705,6102710.0,2377330.0
100051791,15903,2.13382,74762900.0,35037000.0
