section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100056084,17476,15.6569,105313000.0,6726300.0
100056084,17094,15.124,689683.0,45602.0
100056084,16313,17.7282,152391000.0,8595980.0
100056084,17353,14.6258,101045000.0,6908700.0
100056084,16726,16.8173,54450200.0,3237740.0
100056084,17380,13.9487,39119300.0,2804520.0
100056084,17024,16.6032,1135710.0,68403.0
100056084,17598,17.6967,52043700.0,2940880.0
100056084,16911,16.5328,376964.0,22801.0
100056084,17156,15.8691,87201500.0,5495040.0
100056084,16247,19.7944,121860000.0,6156270.0
100056084,16876,17.1819,57197600.0,3328950.0
100056084,17022,17.955,2456350.0,136806.0
100056084,16805,19.6123,447179.0,22801.0
100056084,17692,4.85116,6415460.0,1322460.0
100056084,16311,13.1666,300211.0,22801.0
100056084,17290,13.8464,89346200.0,6452680.0
100056084,16658,27.0244,794875000.0,29413300.0
100056084,16623,16.856,90318400.0,5358240.0
100056084,17437,13.823,39082000.0,2827320.0
100056084,17182,16.6631,47111900.0,2827320.0
100056084,17417,19.7542,450416.0,22801.0
100056084,16915,19.9188,681140000.0,34195700.0
100056084,17651,11.7305,43597100.0,3716560.0
100056084,15903,26.5172,3286710000.0,123946000.0
100056084,17562,12.3339,20810700.0,1687270.0
100056084,16725,16.8452,54924400.0,3260540.0
100056084,15576,21.024,76698900.0,3648160.0
100056084,16375,18.615,532247000.0,28592500.0
100056084,17318,13.6407,33590500.0,2462510.0
100056084,17289,8.00963,547883.0,68403.0
100056084,17653,15.5305,37181600.0,2394100.0
100056084,15751,19.3286,750969000.0,38852700.0
100056084,16353,18.3964,62079500.0,3374550.0
100056084,15622,20.4938,191117000.0,9325600.0
100056084,17092,16.23,167267000.0,10306100.0
100056084,17478,17.035,73021900.0,4286590.0
100056084,17538,16.7527,90146300.0,5381010.0
100056084,17540,18.7711,69335600.0,3693740.0
100056084,17095,16.5714,37406500.0,2257300.0
100056084,17292,13.9733,55755800.0,3990180.0
100056084,16916,14.8055,337580.0,22801.0
100056084,16376,18.7219,465725000.0,24875900.0
100056084,16967,18.3906,115314000.0,6270280.0
100056084,17023,17.1443,86781200.0,5061820.0
100056084,17500,13.2357,32291300.0,2439710.0
100056084,17123,16.7056,41137700.0,2462510.0
100056084,16377,11.3514,3623540.0,319214.0
100056084,16511,16.3715,5599280.0,342015.0
100056084,16519,19.0546,163359000.0,8573180.0
100056084,16368,17.4133,397041.0,22801.0
100056084,15750,22.8195,5547400000.0,243099000.0
100056084,16211,18.9341,228378000.0,12061700.0
100056084,17221,14.9043,106028000.0,7113910.0
100056084,16001,28.8645,2651640000.0,91865200.0
100056084,15568,20.5227,270468000.0,13179000.0
100056084,17416,15.0205,95552500.0,6361480.0
100056084,17155,18.2364,831618.0,45602.0
100056084,15739,22.7781,5575750000.0,244786000.0
100056084,15569,20.5927,79351100.0,3853370.0
100056084,15738,22.5975,5804130000.0,256848000.0
100056084,16810,17.1018,144277000.0,8436370.0
100056084,17355,15.0884,61925700.0,4104180.0
100056084,16310,17.7161,152691000.0,8618780.0
100056084,16487,17.9254,65803300.0,3670960.0
100056084,15564,20.9683,9778310000.0,466337000.0
100056084,17222,14.58,332439.0,22801.0
100056084,16641,17.125,390467.0,22801.0
100056084,17352,15.5574,453684000.0,29162000.0
100056084,16751,17.4276,75102500.0,4309390.0
100056084,16919,20.2778,563032000.0,27765900.0
100056084,16791,16.3034,24162600.0,1482060.0
100056084,17620,11.36,9583750.0,843637.0
100056084,17053,16.9082,32769400.0,1938080.0
100056084,17093,16.6421,80065500.0,4811010.0
100056084,16382,18.8177,462101000.0,24556700.0
100056084,15666,21.9667,111191000.0,5061820.0
100056084,15566,21.7947,7081290000.0,324909000.0
100056084,15740,16.8004,28346900.0,1687270.0
100056084,15567,22.4963,6074590000.0,270027000.0
100056084,16624,16.8549,89928000.0,5335430.0
100056084,17158,15.0998,38216200.0,2530910.0
100056084,16352,18.3898,62476600.0,3397350.0
100056084,16650,26.0086,849800000.0,32673800.0
100056084,17157,16.5717,755704.0,45602.0
100056084,16114,19.7958,635069000.0,32081000.0
100056084,16509,18.165,259276000.0,14273400.0
100056084,15818,19.3286,750969000.0,38852700.0
100056084,16742,20.7962,474175.0,22801.0
100056084,16486,17.8989,66522400.0,3716560.0
100056084,16510,18.9517,168958000.0,8915190.0
100056084,16809,19.1261,912198000.0,47693900.0
100056084,15565,20.9683,9778310000.0,466337000.0
100056084,17418,15.954,56020100.0,3511350.0
100056084,16808,17.1602,1728520000.0,100729000.0
100056084,16308,18.3428,1006690000.0,54882000.0
100056084,16790,16.3535,24609800.0,1504870.0
100056084,17219,12.2552,1117730.0,91204.0
100056084,17250,14.6383,60078100.0,4104180.0
100056084,16651,27.0244,794875000.0,29413300.0
100056084,16813,17.6441,53506300.0,3032530.0
100056084,16754,18.004,50492700.0,2804520.0
100056084,17025,17.3029,52471600.0,3032530.0
100056084,15570,12.9247,2652260.0,205209.0
100056084,16752,18.004,50492700.0,2804520.0
100056084,16811,16.1767,33196000.0,2052090.0
100056084,16309,17.9066,215168000.0,12016100.0
100056084,17091,17.7371,404423.0,22801.0
100056084,16649,25.0087,924902000.0,36983200.0
100056084,17223,15.4425,45069400.0,2918530.0
100056084,15623,18.7453,79925700.0,4263780.0
100056084,17596,16.2841,61627400.0,3784510.0
100056084,16502,15.7685,719075.0,45602.0
100056084,17220,14.4011,195374000.0,13566600.0
100056084,16212,18.0372,106518000.0,5905460.0
