section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100054933,17437,0.0751437,203606.0,2709550.0
100054933,16911,0.0309752,706.265,22801.0
100054933,15739,10.1517,2360810000.0,232554000.0
100054933,17416,0.123601,711805.0,5758900.0
100054933,16486,0.0750496,254537.0,3391580.0
100054933,16211,0.163018,1808320.0,11092800.0
100054933,15738,9.6969,2362610000.0,243646000.0
100054933,17157,0.519942,23685.9,45554.9
100054933,15564,5.56937,2428670000.0,436077000.0
100054933,17221,0.0651404,421986.0,6478100.0
100054933,17653,0.169438,399093.0,2355400.0
100054933,17596,0.293093,1023920.0,3493490.0
100054933,15750,10.2124,2357770000.0,230874000.0
100054933,17219,0.0295013,2690.63,91204.0
100054933,16353,0.103626,319097.0,3079320.0
100054933,15568,0.252981,3152940.0,12463200.0
100054933,17318,0.0301573,73374.0,2433050.0
100054933,15567,9.23733,2365770000.0,256110000.0
100054933,15576,0.376325,1306960.0,3472950.0
100054933,15751,1.25663,44090000.0,35085900.0
100054933,16510,1.27173,10175000.0,8000930.0
100054933,17651,0.194639,714011.0,3668380.0
100054933,16649,0.632262,21198200.0,33527600.0
100054933,17598,0.299136,794470.0,2655880.0
100054933,17025,0.182758,505387.0,2765330.0
100054933,16368,0.0236126,538.391,22801.0
100054933,16502,0.0188241,858.417,45602.0
100054933,16377,8.84873,2824640.0,319214.0
100054933,17292,0.0510548,170739.0,3344230.0
100054933,16641,0.0181128,412.989,22801.0
100054933,17418,0.167754,507715.0,3026550.0
100054933,16808,0.165968,15348100.0,92476100.0
100054933,16811,0.186721,383168.0,2052090.0
100054933,16352,0.103038,319636.0,3102120.0
100054933,16376,0.60621,14012100.0,23114200.0
100054933,17155,0.0600596,2738.84,45602.0
100054933,16114,2.31506,71565800.0,30913100.0
100054933,17022,0.0512402,7009.96,136806.0
100054933,17352,0.200957,5323760.0,26492000.0
100054933,16742,0.0172169,392.563,22801.0
100054933,17092,0.113372,1087900.0,9595870.0
100054933,17380,0.0355713,97625.4,2744500.0
100054933,16382,0.490784,11187400.0,22795000.0
100054933,17289,0.0296279,2026.64,68403.0
100054933,16313,0.0926712,724757.0,7820740.0
100054933,17182,0.0729922,194138.0,2659710.0
100054933,17222,0.344357,7851.68,22801.0
100054933,17290,0.042254,244113.0,5777280.0
100054933,16810,0.108042,848054.0,7849300.0
100054933,17053,0.0398067,72990.6,1833620.0
100054933,17417,0.0212337,484.151,22801.0
100054933,16511,1.42518,487434.0,342015.0
100054933,16809,0.187395,8270290.0,44132800.0
100054933,16726,0.0341619,104083.0,3046770.0
100054933,16791,0.0437586,58395.8,1334500.0
100054933,16247,0.194428,1103680.0,5676550.0
100054933,16519,1.26488,9687580.0,7658910.0
100054933,15903,16.9693,2010470000.0,118477000.0
100054933,16308,0.509879,25644400.0,50295200.0
100054933,16651,0.745328,19818900.0,26590900.0
100054933,15569,0.381943,1404850.0,3678160.0
100054933,17024,0.204479,12817.0,62681.2
100054933,16650,0.671716,19923400.0,29660400.0
100054933,17095,0.178962,373772.0,2088550.0
100054933,15818,1.25663,44090000.0,35085900.0
100054933,16751,0.329655,1274820.0,3867120.0
100054933,17156,0.0941323,484288.0,5144750.0
100054933,17223,0.05828,149783.0,2570060.0
100054933,16967,0.0343267,202332.0,5894320.0
100054933,15740,1.8071,3035050.0,1679520.0
100054933,16001,22.1428,1938910000.0,87563800.0
100054933,15622,0.198986,1748090.0,8784990.0
100054933,17478,0.28838,1107480.0,3840350.0
100054933,15570,0.477017,97888.3,205209.0
100054933,16916,0.0284554,648.812,22801.0
100054933,17250,0.0687283,262324.0,3816830.0
100054933,16754,0.484441,1215860.0,2509820.0
100054933,17094,0.411988,18733.7,45471.6
100054933,17500,0.237556,556277.0,2341660.0
100054933,17540,0.285201,908844.0,3186680.0
100054933,16919,0.259114,6619120.0,25545200.0
100054933,17091,0.0845677,1928.23,22801.0
100054933,17220,0.0543516,666099.0,12255400.0
100054933,16876,0.0238538,72705.8,3047980.0
100054933,15565,5.56937,2428670000.0,436077000.0
100054933,15566,7.80475,2391410000.0,306405000.0
100054933,17093,0.13561,603616.0,4451120.0
100054933,15666,0.178017,859385.0,4827530.0
100054933,17562,0.435062,713754.0,1640580.0
100054933,17620,0.273932,229447.0,837607.0
100054933,17538,0.336132,1622600.0,4827260.0
100054933,16813,0.143585,391474.0,2726420.0
100054933,16309,0.0967155,1058610.0,10945600.0
100054933,16311,0.624782,14218.3,22757.2
100054933,17355,0.058539,204060.0,3485880.0
100054933,17353,0.0484217,301685.0,6230380.0
100054933,16752,0.484441,1215860.0,2509820.0
100054933,16805,0.0245697,560.214,22801.0
100054933,16658,0.745328,19818900.0,26590900.0
100054933,16509,0.803444,10319200.0,12843700.0
100054933,17123,0.0917334,208371.0,2271490.0
100054933,16375,0.538245,14266600.0,26505800.0
100054933,17023,0.126616,593123.0,4684440.0
100054933,16212,0.130099,704642.0,5416210.0
100054933,16915,0.216117,6829110.0,31599100.0
100054933,16624,0.029834,143800.0,4820020.0
100054933,16487,0.0758159,253679.0,3345980.0
100054933,16623,0.0297788,144213.0,4842820.0
100054933,17476,0.269129,1663760.0,6182010.0
100054933,16725,0.0340361,104476.0,3069570.0
100054933,16790,0.0434362,58956.0,1357300.0
100054933,16310,0.094215,738975.0,7843490.0
100054933,15623,0.224564,888704.0,3957460.0
100054933,17158,0.112326,263773.0,2348290.0
100054933,17692,0.239848,314918.0,1312990.0
