section_data_set_id,structure_id,expression_energy,sum_expressing_pixel_intensity,sum_pixels
100051890,112892427,38.9799,519474.0,13326.7
100051890,16234,6.14674,76024.8,12368.3
100051890,16952,12.0206,11566800.0,962251.0
100051890,15963,32.1474,1880520.0,58496.8
100051890,111220896,13.515,395305.0,29249.4
100051890,112892359,31.1526,2009280.0,64498.1
100051890,16119,27.4779,3408880.0,124059.0
100051890,16718,57.3248,693753.0,12102.1
100051890,17107,18.4578,9057750.0,490727.0
100051890,17640,9.95905,138513.0,13908.2
100051890,16297,20.6387,10973300.0,531683.0
100051890,15792,16.6108,15536500.0,935324.0
100051890,16169,32.9622,9425960.0,285963.0
100051890,17353,21.6587,59265700.0,2736350.0
100051890,15983,13.5619,8917420.0,657536.0
100051890,17028,15.9285,1882420.0,118180.0
100051890,16393,13.4872,5271560.0,390855.0
100051890,17053,15.6734,17562300.0,1120520.0
100051890,16537,29.9838,752713.0,25104.0
100051890,16975,14.6693,10884900.0,742020.0
100051890,17472,32.0844,2561300.0,79830.0
100051890,112892289,10.3089,143379.0,13908.2
100051890,16165,33.0694,32360400.0,978560.0
100051890,16674,20.8766,19739300.0,945526.0
100051890,17057,13.5993,1067350.0,78485.4
100051890,15799,13.0775,14718500.0,1125480.0
100051890,16727,43.9765,3581240.0,81435.3
100051890,16282,17.1238,499932.0,29195.2
100051890,112892317,33.8139,833570.0,24651.7
100051890,111220734,19.9383,3988280.0,200031.0
100051890,17157,12.0873,176971.0,14641.0
100051890,17254,17.3214,694758.0,40109.9
100051890,111220662,15.8688,924404.0,58252.7
100051890,114403723,9.55165,128061.0,13407.2
100051890,16592,12.0304,327979.0,27262.5
100051890,17322,14.7043,817463.0,55593.6
100051890,17185,14.2819,4749960.0,332587.0
100051890,16899,18.5366,840937.0,45366.4
100051890,16308,13.1041,249105000.0,19009800.0
100051890,111220562,6.05598,1150300.0,189944.0
100051890,17098,18.985,5092620.0,268244.0
100051890,17275,14.7051,1373080.0,93374.7
100051890,15724,7.42902,484688.0,65242.5
100051890,15881,19.4024,851382.0,43880.3
100051890,15969,11.5907,7421250.0,640276.0
100051890,16149,10.9817,621680.0,56610.4
